text_content,text_length,emotion,misspellings,label,source
Salaries for URI faculty are second to last among New England land grant universities and in lowest 20 percent of major U.S. research institutions,24,neutral,2,0,politifact_json
"Says Marco Rubio voted ""against every bill that would have helped keep our families safe. He even voted against a bipartisan measure, introduced by a Republican, to prevent people on the no-fly list from purchasing guns.""",36,anger,4,0,politifact_json
"Says President Barack Obama ""spent nearly a trillion dollars on make-work government jobs.""",13,neutral,3,0,politifact_json
"""Texas has more full-time state employees per capita than California and Illinois.""",12,neutral,3,0,politifact_json
"""The world food demand is going to double sometime between now and 2070.""",13,neutral,2,1,politifact_json
A scarecrow discovered on a Texas ranch was actually a human skeleton.,12,disgust,0,0,politifact_json
"""Pre-existing conditions are covered under my (health care) plan.""",9,neutral,3,0,politifact_json
Image of expansive pit shows a lithium mine.,8,disgust,0,0,politifact_json
"""The centerpiece of Senator McCain's education policy is to increase the voucher program in D.C. by 2,000 slots.""",18,neutral,5,0,politifact_json
"""We are now seeing a decrease in violent crime.""",9,neutral,2,1,politifact_json
"Says the U.S. is developing an ""antivirus"" that includes a chip to track your movement.",15,neutral,3,0,politifact_json
"""The average margin of victory in the House of Representatives was 37%"" for Democrats and Republicans in the 2016 election.",20,neutral,2,1,politifact_json
"""I can tell you with certainty (cap and trade) would have a devastating impact on our economy.""",17,fear,2,0,politifact_json
"Says there are ""a half a trillion dollars in cuts to Medicare that are going to go in place"" as a result of health care reform.",26,neutral,2,0,politifact_json
"""Sanitizer will do nothing for the coronavirus.""",7,neutral,3,0,politifact_json
"""A lot of student loans are already refinanced by the federal government.""",12,neutral,2,0,politifact_json
"""The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.""",18,neutral,2,0,politifact_json
"""Today, for the first time in fifteen years, Master Lock’s unionized plant in Milwaukee is running at full capacity.""",19,neutral,3,1,politifact_json
"""The wealthiest three families now own more wealth than the bottom half of the country.""",15,neutral,2,1,politifact_json
"Says ""we know"" Erika Harold would ""discriminate against a loving gay couple who want to adopt a child, favoring an abusive straight couple instead.""",24,disgust,2,0,politifact_json
"Says he has ""yet to get a response"" from Barack Obama to his August 2010 letter making border security requests.",20,neutral,2,0,politifact_json
"""One out of every four homeless people on our streets is a veteran.""",13,neutral,2,1,politifact_json
Says Paul Workman authored legislation providing amnesty for illegal immigrants.,10,neutral,0,0,politifact_json
"Says Barack Obama voted for the ""very same language"" of Indiana's Religious Freedom Restoration Act when he was in the Illinois state Senate. Sexual orientation ""doesn't have anything to do with this law.""",33,neutral,4,0,politifact_json
"""Tom Leppert pledged to make Dallas a sanctuary city for illegal immigrants.""",12,neutral,3,0,politifact_json
Damage by protesters to the Wisconsin state Capitol will cost $7.5 million to repair.,14,anger,0,0,politifact_json
"Gun ""marketplaces"" on Facebook mean ""ANYONE can broker a deal on a gun online, meet the seller in a parking lot somewhere, and walk away with a weapon.""",28,neutral,2,1,politifact_json
"""The average student loan debt in Texas is over $22,000...the cost of an average size pickup truck."" But unlike car owners, ""students are not allowed to refinance their loans at lower rates.""",32,neutral,4,1,politifact_json
"""The United States is one of only seven nations that allows elective abortions after 20 weeks post-fertilization.""",17,neutral,3,1,politifact_json
"Says ""we will know which candidate you voted for.""",9,neutral,2,0,politifact_json
"Says according to the FBI, more people are killed each year with hammers and clubs than rifles.",17,sadness,1,1,politifact_json
"Says Richard Cordray ""secretly collected hundreds of millions of credit card accounts and mortgages. Worse, Cordray failed to protect our information. It was hacked over 200 times.""",27,disgust,3,0,politifact_json
Says Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.,21,neutral,0,0,politifact_json
"David Beckham’s proposed soccer stadium at Miami’s Port ""threatens the 207,000 jobs and $27 billion economic impact tied to the cargo and cruise industries.""",24,fear,5,0,politifact_json
"""In 2016, an officer was assaulted in America on an average of every 10 minutes.""",15,disgust,2,1,politifact_json
"Says Hillary Clinton voted ""for virtually every trade agreement that has cost the workers of this country millions of jobs.""",20,neutral,2,0,politifact_json
"Says the Defense Department shrink-wrapped $10.8 billion in American money, loaded it on 175 pallets and put it on a transport plane to Iraq where they passed out $100 bills and no one has any receipts.",36,neutral,1,0,politifact_json
"Ron Klein ""repeatedly voted in favor of amnesty for illegal immigrants.""",11,neutral,2,0,politifact_json
"Says U.S. Rep. Paul Ryan’s budget proposal ""eliminates Medicare"" in 10 years.",12,neutral,5,0,politifact_json
"If you have ""natural immunity,"" getting vaccinated against COVID-19 ""is more likely to harm you severely.""",16,fear,3,0,politifact_json
Social Security and other federal checks may not go out on Aug. 3 if the debt ceiling is not increased.,20,sadness,1,0,politifact_json
"""Beginning on Jan. 1, prostitution by minors will be legal in California.""",12,neutral,3,0,politifact_json
"""Pfizer and Moderna could share their design with dozens of other pharma companies who stand ready to produce their vaccines and end the pandemic.""",24,neutral,4,0,politifact_json
"Says Russ Feingold said that with Obamacare, ""we could keep our doctors and our plans, it was rated as the Lie of the Year.""",24,disgust,4,1,politifact_json
"On Sandra Day O'Connor: ""I think one reason she was a good judge is she had no judicial experience"" before she joined the Supreme Court.",25,neutral,2,0,politifact_json
"Georgia has more than 700 law enforcement agencies, and fewer than 20 percent of them are state-certified.",17,neutral,1,1,politifact_json
"Florida Agriculture Commissioner Nikki Fried ""suspended gun rights — no due process — just because she says these people were merely ‘involved’ in January 6.""",25,neutral,5,0,politifact_json
"Human error, such as skipping a community in the Wisconsin Supreme Court race, ""is common in (the vote-tabulation) process.",19,neutral,2,0,politifact_json
"AIG has fully repaid the federal government ""plus a profit of more than $22 billion.""",15,neutral,3,1,politifact_json
"""Tim Pawlenty has cut education funding in Minnesota. Classrooms are overcrowded. Districts have gone to four-day school weeks.""",18,sadness,4,0,politifact_json
"Says Paul Ryan ""tried to change the whole game"" for Social Security",12,neutral,2,0,politifact_json
"""It’s clear"" that Hillary Clinton ""violated national security laws.""",9,anger,3,0,politifact_json
"""Detroit actually has the lowest infection rate in the state of Michigan. We’re half of that of the surrounding suburbs.""",20,neutral,3,0,politifact_json
"""According to ATF data, 70 percent of firearms recovered and traced in drug cartel crimes in Mexico originated from the United States.""",22,neutral,3,1,politifact_json
"""There are parts of I-80 near Joliet that school buses are not allowed to cross because of the fragile nature of a bridge.""",23,neutral,3,0,politifact_json
"""The states that have raised the minimum wage (this year) have had faster job growth than the states that haven’t raised the minimum wage.""",24,neutral,3,0,politifact_json
"""Over half"" of science, technology, engineering and mathematics students ""receiving advanced degrees are not citizens of the United States of America.""",21,neutral,2,0,politifact_json
"Sarah Palin was repeating ""Abraham Lincoln's words"" in discussing the war in Iraq.",13,neutral,4,1,politifact_json
"Says U.S. Sen. Sherrod Brown and Dayton Mayor Nan Whaley were ""totally misrepresenting what took place inside of the hospital. Their news conference after I left for El Paso was a fraud. It bore no resemblance to what took place with those incredible people that I was so lucky to meet and spend time with.""",55,disgust,7,0,politifact_json
"""Carol Shea-Porter … wants to increase taxes on small business and job creators.""",13,neutral,4,0,politifact_json
"Oregonians have an ""amazing no-cost way to fight abortion"" with free political donations",13,neutral,3,1,politifact_json
"""Just like Hillary Clinton,"" Russ Feingold had a ""run-in with corruption and scandal by using a personal slush fund -- a.k.a. the Feingold Foundation --  while plotting another run for U.S. Senate.""",32,anger,7,0,politifact_json
"""Arizona trooper found 50,000 ballots in dumpster all for President Trump!!""",11,surprise,3,0,politifact_json
"The 2018 Academy Awards show was the ""lowest rated Oscars in HISTORY.""",12,neutral,2,1,politifact_json
"""Due to the new ‘delta variant’ California will be mailing in ballots for recall election.""",15,neutral,4,0,politifact_json
Beer drinking is not allowed in any Illinois state parks.,10,disgust,0,0,politifact_json
